# k (h/Mpc)      pk (Mpc^3/h^3)      err
    0.015000  5579.059189  8122.298825
    0.025000 15521.580295  2906.721445
    0.035000  8891.531658  2001.528574
    0.045000  7706.373609  1273.196682
    0.055000  5260.951211   985.538362
    0.065000  6380.666406   720.873352
    0.075000  4072.618696   563.071192
    0.085000  3521.237889   431.222711
    0.095000  3106.436659   335.172696
    0.105000  3320.567629   290.005634
    0.115000  2356.656778   241.638022
    0.125000  2573.245084   208.433808
    0.135000  2018.971865   180.418932
    0.145000  1969.700322   158.914324
    0.155000  1592.281800   140.700250
    0.165000  1781.044286   124.150178
    0.175000  1221.758368   114.118375
    0.185000  1376.660708   102.115354
    0.195000  1107.111012    94.138934
    0.205000  1073.837710    85.369487
    0.215000  1115.273985    80.084931
    0.225000   954.923942    73.496499
    0.235000   844.638207    68.556203
    0.245000   770.878656    64.786017
    0.255000   775.888873    60.233193
    0.265000   922.428434    57.321954
    0.275000   681.917145    54.446337
    0.285000   714.997407    52.135498
    0.295000   590.707662    48.726659
    0.305000   576.244908    47.074610
    0.315000   609.674223    44.450290
    0.325000   568.165545    42.702462
    0.335000   568.362908    40.986753
    0.345000   516.043798    39.449496
    0.355000   480.047931    37.875246
    0.365000   441.967150    36.663423
    0.375000   459.359246    35.201138
    0.385000   437.545981    33.987412
    0.395000   406.655400    33.025276
    0.405000   392.165679    31.841256
    0.415000   403.880103    30.885356
    0.425000   424.125738    30.045075
    0.435000   418.477056    29.154032
    0.445000   291.608847    28.111649
    0.455000   343.980682    27.668562
    0.465000   330.765210    26.697361
    0.475000   380.036039    26.110982
    0.485000   360.338929    25.413664
    0.495000   290.558970    25.050540
