# Ell      ell*(ell+1)C_l/(2\pi)     err
  1051   -55.884867    15.873000
  1052   -69.667969    15.890000
  1053   -67.878121    15.907000
  1054   -87.612550    15.924000
  1055   -63.147872    15.941000
  1056  -102.862310    15.958000
  1057   -48.310175    15.975000
  1058   -61.517771    15.992000
  1059   -84.748095    16.010000
  1060   -65.152058    16.027000
  1061  -105.775115    16.044001
  1062   -76.953914    16.062000
  1063   -68.976455    16.079000
  1064   -79.887471    16.096001
  1065   -61.445743    16.113001
  1066   -67.596044    16.131001
  1067   -90.314767    16.148001
  1068   -62.845930    16.165001
  1069   -88.180481    16.181999
  1070   -73.620853    16.198999
  1071   -95.786913    16.216000
  1072  -105.774011    16.233000
  1073   -47.768621    16.250000
  1074   -69.765183    16.266001
  1075   -81.723463    16.283001
  1076   -87.261199    16.299999
  1077   -50.401915    16.316000
  1078   -79.149239    16.332001
  1079   -87.973891    16.349001
  1080   -67.416005    16.365000
  1081   -45.485857    16.381001
  1082   -65.578979    16.396999
  1083   -78.478027    16.412001
  1084   -76.572834    16.427999
  1085  -109.742360    16.443001
  1086   -48.753306    16.459000
  1087   -87.167322    16.474001
  1088   -78.029226    16.489000
  1089   -64.387218    16.504000
  1090   -89.639678    16.518999
  1091   -69.756745    16.534000
  1092   -63.032922    16.548000
  1093   -70.239058    16.563000
  1094   -79.653625    16.577000
  1095   -51.396246    16.591000
  1096   -59.124496    16.605000
  1097   -94.941668    16.618999
  1098   -66.850892    16.632000
  1099   -70.465568    16.646000
  1100   -60.420376    16.659000
  1101   -70.900416    16.672001
  1102   -69.843684    16.684999
  1103   -47.995790    16.698000
  1104   -61.450740    16.711000
  1105   -78.466676    16.724001
  1106   -57.977739    16.736000
  1107   -56.256234    16.747999
  1108   -81.403094    16.761000
  1109   -51.481420    16.773001
  1110   -57.800558    16.784000
  1111   -50.984799    16.796000
  1112   -71.830957    16.808001
  1113   -67.251166    16.819000
  1114   -44.435826    16.830000
  1115   -64.494910    16.841000
  1116   -32.609696    16.851999
  1117   -54.725450    16.863001
  1118   -51.157633    16.874001
  1119   -63.613735    16.884001
  1120   -53.509455    16.895000
  1121   -71.662432    16.905001
  1122   -54.243850    16.915001
  1123   -27.040629    16.924999
  1124   -49.960920    16.934000
  1125   -43.466818    16.944000
  1126   -52.083663    16.954000
  1127   -35.667060    16.962999
  1128   -54.441850    16.972000
  1129    -8.297810    16.981001
  1130   -52.958927    16.990000
  1131   -58.817470    16.999001
  1132   -24.922054    17.007999
  1133   -34.393472    17.016001
  1134   -70.319687    17.025000
  1135   -28.617374    17.033001
  1136   -68.633393    17.041000
  1137   -62.109905    17.049000
  1138   -55.435264    17.056000
  1139   -36.276417    17.063999
  1140   -38.568649    17.070999
  1141   -24.468582    17.077999
  1142   -67.893060    17.084999
  1143   -52.374981    17.091999
  1144   -25.555729    17.099001
  1145   -22.667523    17.105000
  1146   -63.035778    17.111000
  1147   -40.318274    17.117001
  1148   -39.752869    17.122999
  1149    -8.658473    17.129000
  1150   -12.560719    17.134001
  1151   -70.838056    17.139999
  1152   -22.692236    17.145000
  1153   -33.953952    17.150000
  1154   -18.053451    17.155001
  1155   -10.508166    17.159000
  1156   -17.131201    17.164000
  1157     6.034079    17.167999
  1158   -44.495110    17.172001
  1159   -39.716489    17.176001
  1160   -26.916125    17.180000
  1161   -31.925010    17.183001
  1162   -23.623899    17.186001
  1163   -36.691958    17.190001
  1164    -3.250183    17.191999
  1165   -13.591589    17.195000
  1166   -14.376761    17.198000
  1167     0.213451    17.200001
  1168   -12.127430    17.202000
  1169    17.655741    17.204000
  1170   -22.427794    17.205000
  1171   -34.511234    17.207001
  1172   -15.296678    17.208000
  1173   -17.011738    17.209000
  1174    -0.141846    17.209000
  1175    -1.076496    17.209999
  1176   -15.402619    17.209999
  1177    18.437126    17.209999
  1178   -48.822925    17.209999
  1179    -7.328337    17.209999
  1180    15.675070    17.209000
  1181    -2.678562    17.208000
  1182    -4.033569    17.207001
  1183    -9.761297    17.205999
  1184     5.995110    17.204000
  1185    -8.105978    17.202999
  1186     2.258816    17.201000
  1187   -27.237184    17.198999
  1188   -14.922269    17.195999
  1189   -23.622952    17.194000
  1190    18.440093    17.191000
  1191     9.042291    17.188000
  1192   -14.817024    17.184000
  1193    15.356719    17.181000
  1194    11.745932    17.177000
  1195   -37.043099    17.173000
  1196     6.374314    17.169001
  1197    -0.300450    17.165001
  1198    20.017175    17.160000
  1199   -19.201740    17.156000
  1200     5.930387    17.150999
  1201    -6.556276    17.146000
  1202   -24.220726    17.139999
  1203    29.636848    17.135000
  1204    26.008525    17.129000
  1205    10.506866    17.122999
  1206    22.441929    17.117001
  1207    27.956413    17.111000
  1208    17.879846    17.105000
  1209     0.283550    17.098000
  1210    -0.856905    17.091999
  1211    -9.285397    17.084999
  1212    -5.647558    17.077999
  1213    13.208061    17.070999
  1214   -10.011322    17.063999
  1215     5.186269    17.056000
  1216    10.894547    17.049000
  1217    -2.935783    17.041000
  1218     2.896985    17.033001
  1219    -4.102948    17.025999
  1220    12.573926    17.018000
  1221    15.417060    17.010000
  1222   -31.878954    17.002001
  1223   -17.716778    16.993999
  1224    -7.795873    16.985001
  1225    -6.769514    16.976999
  1226    10.786958    16.969000
  1227   -26.821332    16.961000
  1228    26.578766    16.952000
  1229   -24.863559    16.944000
  1230     1.899225    16.936001
  1231    10.357442    16.927000
  1232     9.232087    16.919001
  1233    12.045333    16.910999
  1234   -14.003268    16.902000
  1235    31.605974    16.893999
  1236    22.600266    16.886000
  1237     2.784258    16.878000
  1238    16.670578    16.870001
  1239    15.033326    16.862000
  1240   -10.454055    16.854000
  1241    -0.867398    16.846001
  1242     5.039229    16.839001
  1243    13.426614    16.830999
  1244    11.156833    16.823999
  1245     3.614365    16.816999
  1246    -4.620078    16.809999
  1247     2.491749    16.802999
  1248   -16.319427    16.796000
  1249    -3.343614    16.789000
  1250     3.706940    16.783001
  1251   -18.649295    16.777000
  1252    21.387593    16.771000
  1253     9.423633    16.764999
  1254    13.461795    16.760000
  1255    -5.686429    16.754999
  1256    -0.550275    16.750000
  1257    10.248685    16.745001
  1258   -30.921762    16.740999
  1259    -6.523001    16.737000
  1260   -13.642098    16.733000
  1261   -35.331896    16.730000
  1262    -1.234743    16.726999
  1263    -3.700309    16.724001
  1264    -2.034515    16.722000
  1265   -13.634945    16.719999
  1266   -12.857945    16.718000
  1267     3.979827    16.716999
  1268    -3.954333    16.716000
  1269    13.687991    16.715000
  1270     5.579749    16.715000
  1271     4.999016    16.715000
  1272    -8.748927    16.716000
  1273    17.669477    16.716999
  1274   -18.848659    16.718000
  1275   -24.790764    16.719999
  1276    -6.863480    16.723000
  1277   -10.517514    16.726000
  1278   -11.819855    16.729000
  1279    -2.210848    16.732000
  1280   -17.979734    16.737000
  1281   -40.394260    16.740999
  1282   -61.724416    16.746000
  1283   -22.708530    16.752001
  1284   -20.269119    16.757999
  1285   -19.961098    16.764000
  1286     1.478393    16.771000
  1287   -18.994096    16.778999
  1288   -17.085108    16.787001
  1289   -45.789103    16.795000
  1290   -45.152860    16.804001
  1291   -59.795132    16.813999
  1292   -19.965801    16.823999
  1293   -28.630561    16.834000
  1294   -17.788144    16.844999
  1295   -12.311481    16.857000
  1296   -48.407609    16.868999
  1297   -25.446680    16.881001
  1298   -49.491061    16.893999
  1299   -32.560570    16.907000
  1300   -40.498863    16.921000
  1301   -50.509667    16.936001
  1302   -43.926621    16.951000
  1303   -52.296481    16.966000
  1304   -48.202390    16.982000
  1305   -45.201771    16.999001
  1306   -50.696401    17.016001
  1307   -57.596282    17.033001
  1308   -36.671684    17.051001
  1309   -18.894864    17.069000
  1310   -27.137014    17.087999
  1311   -43.408372    17.107000
  1312   -73.250186    17.127001
  1313   -11.762922    17.146999
  1314   -44.824093    17.167999
  1315   -33.194788    17.188999
  1316   -40.137372    17.211000
  1317   -31.485461    17.232000
  1318   -55.733213    17.254999
  1319   -45.822074    17.278000
  1320   -23.192977    17.301001
  1321   -47.919601    17.325001
  1322   -55.113589    17.349001
  1323   -34.603160    17.372999
  1324   -29.042801    17.398001
  1325   -65.757914    17.423000
  1326   -46.791168    17.448999
  1327   -56.501697    17.475000
  1328   -49.090682    17.500999
  1329   -39.812810    17.527000
  1330   -53.539294    17.554001
  1331   -29.235267    17.582001
  1332   -35.658453    17.608999
  1333   -67.335191    17.636999
  1334   -51.711768    17.666000
  1335   -53.989325    17.694000
  1336   -56.933760    17.723000
  1337   -86.784241    17.752001
  1338   -78.731028    17.781000
  1339   -57.581949    17.811001
  1340   -58.532986    17.841000
  1341   -60.477676    17.871000
  1342   -33.327092    17.902000
  1343   -61.684052    17.931999
  1344   -55.603213    17.962999
  1345   -39.830592    17.993999
  1346   -43.534318    18.025000
  1347   -39.936397    18.056999
  1348   -34.131053    18.087999
  1349   -53.622665    18.120001
  1350   -57.824892    18.152000
  1351   -50.986881    18.184000
  1352   -69.902624    18.216000
  1353   -61.338559    18.249001
  1354   -72.544821    18.281000
  1355   -65.035160    18.313999
  1356   -60.785479    18.346001
  1357   -61.904912    18.379000
  1358   -27.282539    18.412001
  1359   -49.265660    18.445000
  1360   -36.200706    18.478001
  1361   -36.524759    18.511000
  1362   -34.535008    18.544001
  1363   -45.754174    18.577999
  1364   -61.371770    18.611000
  1365   -52.166112    18.643999
  1366   -44.936820    18.677000
  1367   -61.223685    18.711000
  1368   -56.142204    18.743999
  1369   -38.093512    18.777000
  1370   -41.412497    18.811001
  1371   -38.013189    18.844000
  1372   -49.418205    18.877001
  1373  -101.179072    18.910000
  1374   -49.799315    18.944000
  1375   -52.046423    18.976999
  1376   -51.545041    19.010000
  1377   -60.022027    19.042999
  1378   -74.468926    19.076000
  1379   -84.908793    19.108999
  1380   -91.678861    19.141001
  1381   -61.798883    19.174000
  1382   -41.586372    19.207001
  1383   -37.919944    19.239000
  1384   -67.632147    19.271999
  1385   -65.071707    19.304001
  1386   -40.456104    19.336000
  1387   -64.733691    19.368000
  1388   -66.663932    19.400000
  1389   -39.624829    19.431999
  1390   -36.500794    19.462999
  1391   -37.298528    19.495001
  1392   -61.823118    19.525999
  1393   -58.968382    19.556999
  1394   -65.780735    19.587999
  1395   -27.216571    19.618999
  1396   -85.133024    19.649000
  1397   -16.085074    19.680000
  1398   -47.672669    19.709999
  1399   -53.209944    19.740000
  1400   -58.334852    19.770000
  1401   -49.919274    19.799000
  1402   -51.722301    19.829000
  1403   -67.333634    19.858000
  1404   -61.681126    19.886999
  1405   -23.565619    19.915001
  1406   -49.784796    19.944000
  1407   -24.123859    19.972000
  1408   -50.938129    20.000000
  1409   -32.509043    20.028000
  1410   -76.004967    20.056000
  1411   -38.756486    20.083000
  1412   -81.529909    20.110001
  1413   -35.603836    20.136999
  1414   -12.578633    20.163000
  1415   -23.890005    20.190001
  1416   -69.737460    20.216000
  1417   -33.668328    20.242001
  1418   -43.792531    20.267000
  1419   -54.318377    20.292000
  1420   -79.884991    20.316999
  1421   -39.232970    20.341999
  1422   -12.520724    20.365999
  1423   -31.425791    20.389999
  1424   -10.850795    20.414000
  1425   -56.310264    20.438000
  1426   -69.731914    20.461000
  1427   -34.702721    20.485001
  1428   -20.658200    20.507000
  1429   -97.514958    20.530001
  1430   -17.112673    20.552000
  1431   -63.849871    20.573999
  1432   -35.510205    20.594999
  1433   -11.416789    20.617001
  1434   -21.397488    20.638000
  1435   -27.606704    20.658001
  1436   -64.558340    20.679001
  1437   -23.053324    20.698999
  1438   -58.003912    20.718000
  1439   -32.362943    20.738001
  1440   -47.693827    20.757000
  1441   -75.056412    20.775999
  1442   -44.813951    20.794001
  1443   -51.956658    20.812000
  1444   -43.811943    20.830000
  1445   -30.340820    20.848000
  1446   -39.168034    20.865000
  1447   -56.021850    20.882000
  1448   -17.393943    20.898001
  1449    -8.085761    20.915001
  1450   -29.897419    20.930000
  1451    -8.326252    20.945999
  1452   -34.899137    20.961000
  1453    -5.295874    20.976000
  1454   -39.404412    20.990999
  1455    46.833205    21.004999
  1456   -14.029596    21.018999
  1457   -55.378038    21.033001
  1458   -48.393187    21.046000
  1459   -20.399370    21.059000
  1460    -5.221641    21.072001
  1461    -6.155192    21.084000
  1462   -35.785837    21.096001
  1463    -4.472795    21.108000
  1464   -32.421244    21.120001
  1465   -12.040989    21.131001
  1466    -1.684823    21.142000
  1467   -54.998437    21.152000
  1468   -15.755242    21.162001
  1469    21.162154    21.172001
  1470   -61.781246    21.181999
  1471   -40.551630    21.191000
  1472    -2.439567    21.200001
  1473   -32.700313    21.209000
  1474   -32.560614    21.216999
  1475   -20.601752    21.225000
  1476    -0.946756    21.233000
  1477     6.124905    21.240000
  1478   -19.079748    21.247999
  1479   -27.341823    21.254999
  1480   -42.550606    21.261000
  1481     6.286405    21.268000
  1482   -16.573115    21.274000
  1483   -17.706190    21.278999
  1484    14.384971    21.285000
  1485    -3.572251    21.290001
  1486    10.440047    21.295000
  1487   -17.236190    21.299999
  1488    -1.467180    21.304001
  1489    12.506449    21.309000
  1490   -29.927722    21.313000
  1491    -3.474112    21.316000
  1492    -7.435099    21.320000
  1493    -0.176974    21.323000
  1494    42.864023    21.326000
  1495    28.925057    21.329000
  1496    32.465437    21.332001
  1497   -21.487719    21.334000
  1498     2.058583    21.336000
  1499    22.856907    21.337999
  1500    -4.517583    21.340000
  1501    19.682089    21.341000
  1502    31.350675    21.343000
  1503     9.328064    21.344000
  1504   -48.579368    21.344999
  1505    30.488793    21.346001
  1506    29.850492    21.346001
  1507    -5.909519    21.347000
  1508    20.185436    21.347000
  1509    11.402499    21.348000
  1510   -13.202431    21.348000
  1511    15.380363    21.348000
  1512   -31.714943    21.348000
  1513    13.769476    21.348000
  1514    27.415641    21.347000
  1515    -3.373218    21.347000
  1516   -11.407843    21.346001
  1517    12.897843    21.346001
  1518     6.902069    21.344999
  1519    31.395832    21.344000
  1520   -33.874937    21.343000
  1521   -18.430920    21.341999
  1522   -39.312670    21.341000
  1523    29.039096    21.340000
  1524     8.571022    21.339001
  1525   -23.442117    21.337999
  1526    -7.260132    21.336000
  1527    21.947984    21.334999
  1528   -28.518813    21.334000
  1529    39.206683    21.332001
  1530    20.330836    21.330999
  1531    20.272828    21.330000
  1532    -2.915074    21.327999
  1533   -12.730130    21.327000
  1534   -15.565695    21.326000
  1535    -1.761121    21.325001
  1536    -0.291546    21.323000
  1537   -22.780159    21.322001
  1538    22.875815    21.320999
  1539    -9.328373    21.320000
  1540    10.831228    21.319000
  1541    17.838727    21.318001
  1542     7.747900    21.318001
  1543    23.564907    21.316999
  1544    40.361979    21.316000
  1545    19.315438    21.316000
  1546     2.686485    21.316000
  1547     9.670538    21.316000
  1548    20.429217    21.316000
  1549    21.560466    21.316000
  1550   -27.329678    21.316000
  1551   -10.450599    21.316000
  1552    44.778903    21.316999
  1553   -16.954241    21.318001
  1554    11.246895    21.319000
  1555    19.482021    21.320000
  1556    -1.555205    21.320999
  1557     9.216294    21.323000
  1558    -8.950508    21.325001
  1559   -11.884435    21.327000
  1560    19.776522    21.329000
  1561    15.300137    21.332001
  1562    14.067794    21.334999
  1563     0.230313    21.337999
  1564    27.506077    21.341000
  1565     9.325627    21.344999
  1566     7.224457    21.349001
  1567    19.820559    21.353001
  1568    -1.501319    21.358000
  1569    -4.791502    21.363001
  1570     1.789131    21.368000
  1571    28.798312    21.374001
  1572     4.191884    21.379999
  1573     0.567366    21.386000
  1574     7.875056    21.392000
  1575    -3.427557    21.399000
  1576    -8.347602    21.407000
  1577    14.711079    21.414000
  1578   -12.309515    21.423000
  1579    23.962628    21.431000
  1580   -14.641785    21.440001
  1581   -37.245765    21.448999
  1582     0.095090    21.459000
  1583    11.975383    21.469000
  1584     1.360574    21.479000
  1585   -22.392527    21.490000
  1586   -30.702181    21.502001
  1587   -21.819002    21.513000
  1588    -7.596675    21.525000
  1589   -22.243674    21.538000
  1590    -7.947722    21.551001
  1591    -3.890011    21.565001
  1592    39.245303    21.579000
  1593    -3.158800    21.593000
  1594   -61.348267    21.608000
  1595     3.838002    21.622999
  1596   -13.810671    21.639000
  1597   -43.339549    21.655001
  1598    17.839467    21.672001
  1599   -12.944170    21.688999
  1600    -8.646092    21.707001
  1601   -21.562766    21.725000
  1602    -6.532019    21.743999
  1603   -43.076437    21.763000
  1604    -7.520770    21.783001
  1605   -14.356522    21.802999
  1606   -16.563603    21.823999
  1607    21.948185    21.844999
  1608   -42.547488    21.867001
  1609    -4.578997    21.889000
  1610   -21.019185    21.910999
  1611    18.785226    21.934999
  1612    12.447037    21.958000
  1613   -22.772037    21.982000
  1614   -15.271204    22.007000
  1615    -9.499727    22.032000
  1616    -2.396233    22.058001
  1617   -17.505953    22.084000
  1618   -33.782603    22.111000
  1619   -26.206521    22.138000
  1620   -20.229771    22.166000
  1621    32.083409    22.194000
  1622     7.104768    22.223000
  1623   -36.776419    22.252001
  1624    -3.779003    22.281000
  1625    -9.831296    22.311001
  1626   -40.316405    22.341999
  1627   -23.847412    22.372999
  1628    -9.319900    22.405001
  1629   -25.273922    22.437000
  1630   -21.407480    22.469999
  1631    31.817541    22.503000
  1632    17.230349    22.535999
  1633   -12.293001    22.570000
  1634   -34.347868    22.605000
  1635     5.769988    22.639000
  1636   -19.398969    22.674999
  1637   -36.691060    22.711000
  1638   -44.765858    22.747000
  1639   -75.622510    22.784000
  1640   -21.799774    22.820999
  1641    -2.770300    22.858000
  1642   -20.295180    22.896999
  1643   -49.763557    22.934999
  1644   -32.854111    22.974001
  1645     8.938293    23.013000
  1646    26.052250    23.052999
  1647   -40.377401    23.093000
  1648   -48.867914    23.134001
  1649   -14.706094    23.174999
  1650   -23.479093    23.216000
  1651    -6.773513    23.257999
  1652   -35.581167    23.299999
  1653   -49.098784    23.341999
  1654    -9.383345    23.385000
  1655    18.614836    23.427999
  1656    -6.846432    23.472000
  1657   -11.520587    23.516001
  1658   -15.194767    23.559999
  1659   -11.380901    23.604000
  1660   -50.458196    23.649000
  1661   -35.028834    23.695000
  1662   -32.799374    23.740000
  1663   -25.022974    23.785999
  1664    -3.593646    23.832001
  1665   -34.518093    23.879000
  1666   -13.834916    23.924999
  1667    -4.384895    23.972000
  1668   -21.863312    24.020000
  1669    -8.231202    24.066999
  1670   -52.703978    24.115000
  1671   -25.892806    24.163000
  1672   -21.479467    24.212000
  1673   -64.445500    24.260000
  1674   -23.622742    24.309000
  1675   -50.308066    24.358000
  1676   -22.919927    24.408001
  1677   -34.143245    24.457001
  1678   -72.102111    24.507000
  1679   -53.508902    24.556999
  1680   -19.079796    24.607000
  1681   -60.507588    24.658001
  1682   -36.377900    24.708000
  1683   -42.516690    24.759001
  1684   -31.465220    24.809999
  1685   -77.867106    24.861000
  1686   -24.545525    24.913000
  1687   -36.537887    24.964001
  1688    -1.368095    25.016001
  1689   -29.650066    25.066999
  1690    13.936995    25.118999
  1691   -25.792620    25.171000
  1692   -40.123864    25.224001
  1693     3.984481    25.275999
  1694    -9.923232    25.327999
  1695   -32.944090    25.381001
  1696   -16.186757    25.434000
  1697   -36.983318    25.486000
  1698   -23.824300    25.539000
  1699   -26.460709    25.591999
  1700   -11.569161    25.645000
  1701   -31.630496    25.698000
  1702   -33.337739    25.750999
  1703   -37.480338    25.804001
  1704   -46.191553    25.858000
  1705    -6.677203    25.910999
  1706   -20.581628    25.965000
  1707   -42.631370    26.018000
  1708    -3.284770    26.070999
  1709   -31.368106    26.125000
  1710   -16.997970    26.179001
  1711   -20.139881    26.232000
  1712   -25.015009    26.285999
  1713   -34.894754    26.339001
  1714   -28.720398    26.393000
  1715     1.878920    26.447001
  1716   -39.498251    26.500000
  1717   -29.113371    26.554001
  1718   -66.312830    26.608000
  1719    18.731633    26.660999
  1720   -52.598725    26.715000
  1721    25.524591    26.768999
  1722   -64.762639    26.822001
  1723   -49.427328    26.875999
  1724    -4.211446    26.929001
  1725     9.571238    26.983000
  1726    -1.952216    27.035999
  1727    52.162299    27.090000
  1728    17.036547    27.143000
  1729   -30.257744    27.197001
  1730   -67.892375    27.250000
  1731    -2.447540    27.304001
  1732   -24.697686    27.357000
  1733   -11.734331    27.410000
  1734   -69.491404    27.462999
  1735    -8.313154    27.516001
  1736    -8.635939    27.569000
  1737   -58.291073    27.622000
  1738   -43.451251    27.674999
  1739     5.490731    27.728001
  1740   -38.563941    27.781000
  1741   -63.350083    27.834000
  1742     5.879268    27.886999
  1743   -12.463442    27.938999
  1744    42.951338    27.992001
  1745   -59.772050    28.044001
  1746    34.411686    28.097000
  1747    19.920897    28.149000
  1748     4.883048    28.201000
  1749   -57.498041    28.253000
  1750   -23.432557    28.305000
  1751    16.055561    28.357000
  1752   -33.259227    28.409000
  1753   -43.400937    28.461000
  1754   -35.496360    28.513000
  1755   -13.829826    28.565001
  1756    28.230059    28.615999
  1757   -46.473276    28.667999
  1758    -0.237508    28.719000
  1759   -13.296402    28.771000
  1760   -39.258204    28.822001
  1761   -27.424245    28.872999
  1762    14.932158    28.924999
  1763    54.508407    28.976000
  1764   -25.346799    29.027000
  1765   -12.109487    29.077999
  1766    -1.576010    29.128000
  1767     9.687798    29.179001
  1768    14.473667    29.230000
  1769     4.445505    29.281000
  1770   -10.822045    29.330999
  1771     0.926301    29.382000
  1772     8.353502    29.431999
  1773   -34.043809    29.483000
  1774    22.305933    29.533001
  1775     7.490328    29.583000
  1776   -56.278188    29.632999
  1777   -11.571504    29.683001
  1778     5.225926    29.733000
  1779   -52.457417    29.784000
  1780   -44.682748    29.833000
  1781    -2.852610    29.882999
  1782   -32.830375    29.933001
  1783    -5.775508    29.983000
  1784   -45.638034    30.033001
  1785     7.198850    30.083000
  1786    30.838774    30.132000
  1787    57.460422    30.181999
  1788    44.235589    30.232000
  1789    54.300170    30.281000
  1790    -5.097277    30.330999
  1791   -15.893917    30.381001
  1792   -28.450517    30.430000
  1793   -31.438613    30.480000
  1794   -33.812946    30.528999
  1795    34.692983    30.579000
  1796   -38.246508    30.628000
  1797   -34.109092    30.677999
  1798    21.948127    30.726999
  1799   -32.640448    30.777000
  1800   -13.784915    30.827000
  1801   -57.361197    30.875999
  1802   -33.392659    30.926001
  1803    21.457302    30.975000
  1804    10.758903    31.025000
  1805    25.846079    31.075001
  1806   -25.874742    31.124001
  1807    14.944866    31.174000
  1808   -46.153633    31.224001
  1809   -19.124308    31.274000
  1810   -12.109145    31.323000
  1811    41.342407    31.372999
  1812    30.558706    31.423000
  1813   -24.494524    31.473000
  1814   -10.354752    31.523001
  1815     4.498332    31.573999
  1816   -34.538534    31.624001
  1817   -40.829264    31.674000
  1818   -54.572416    31.725000
  1819    -7.304402    31.775000
  1820    77.136204    31.826000
  1821   -14.306326    31.877001
  1822   -24.902480    31.927000
  1823   -67.312863    31.978001
  1824    -3.638444    32.028999
  1825    34.658630    32.081001
  1826    10.110897    32.132000
  1827    32.686455    32.182999
  1828   -20.270251    32.235001
  1829    24.343037    32.286999
  1830   -26.729545    32.339001
  1831   -18.372462    32.390999
  1832    13.128688    32.443001
  1833   -31.664975    32.494999
  1834    17.748823    32.548000
  1835   -37.743346    32.599998
  1836   -26.273318    32.653000
  1837    14.807304    32.706001
  1838    21.512321    32.759998
  1839   -13.293590    32.813000
  1840    -8.450420    32.867001
  1841    16.670150    32.921001
  1842    27.755108    32.974998
  1843   -16.564065    33.028999
  1844   -45.776173    33.083000
  1845   -17.050587    33.138000
  1846     7.163256    33.193001
  1847     6.102417    33.248001
  1848     2.287681    33.304001
  1849    10.713650    33.359001
  1850   -34.630946    33.415001
  1851   -10.930774    33.472000
  1852    18.470600    33.528000
  1853    -6.764609    33.584999
  1854   -29.885430    33.641998
  1855    17.682059    33.699001
  1856     7.814982    33.757000
  1857    30.872087    33.814999
  1858   -30.319452    33.873001
  1859    -3.097329    33.931000
  1860    -0.464532    33.990002
  1861   -12.548298    34.049000
  1862    17.249042    34.109001
  1863   -30.795510    34.167999
  1864    58.559335    34.229000
  1865    15.756433    34.289001
  1866   -28.047008    34.349998
  1867    19.680042    34.410999
  1868    12.856703    34.472000
  1869   -24.906173    34.534000
  1870     6.349228    34.596001
  1871    43.001327    34.658001
  1872    29.043455    34.721001
  1873    -5.474588    34.785000
  1874   -60.285906    34.848000
  1875    53.916458    34.911999
  1876    17.754702    34.976002
  1877     3.376734    35.041000
  1878   -50.723281    35.105999
  1879    21.099852    35.172001
  1880     0.660536    35.237000
  1881    -3.084010    35.304001
  1882   -63.563445    35.369999
  1883   -38.612679    35.437000
  1884   -15.141217    35.505001
  1885    28.571541    35.573002
  1886   -51.993909    35.640999
  1887    -8.867008    35.709999
  1888    21.255668    35.778999
  1889    -5.296977    35.848000
  1890   -55.607934    35.917999
  1891    29.307503    35.988998
  1892   -28.576400    36.060001
  1893    14.313968    36.131001
  1894   -32.430344    36.202999
  1895   -61.987003    36.275002
  1896   -19.004743    36.347000
  1897   -86.951984    36.419998
  1898    24.340360    36.493999
  1899   -12.365646    36.568001
  1900    -1.815078    36.641998
  1901    -7.520949    36.716999
  1902   -69.528811    36.792000
  1903   -12.782069    36.868000
  1904    30.854360    36.944000
  1905   -72.069802    37.021000
  1906    39.958123    37.098000
  1907   -22.149140    37.175999
  1908   -42.150896    37.254002
  1909   -61.994971    37.333000
  1910    35.151370    37.411999
  1911   -54.212317    37.491001
  1912    -0.485536    37.570999
  1913   -35.488333    37.651001
  1914   -13.421944    37.731998
  1915   -51.431414    37.813999
  1916    64.998427    37.896000
  1917   -60.039922    37.978001
  1918    36.924641    38.061001
  1919   -49.814386    38.144001
  1920    -5.630753    38.228001
  1921   -28.212358    38.312000
  1922   -20.713871    38.396999
  1923   -18.982045    38.481998
  1924   -10.328815    38.567001
  1925   -22.605520    38.653999
  1926     3.768152    38.740002
  1927    25.733223    38.827000
  1928    -9.729434    38.915001
  1929     1.317472    39.002998
  1930   -52.190743    39.091000
  1931    -8.895379    39.180000
  1932   -15.131470    39.270000
  1933   -15.630086    39.359001
  1934   -24.354832    39.450001
  1935    90.075160    39.541000
  1936   -49.101675    39.632000
  1937   -74.724805    39.723999
  1938     3.748351    39.816002
  1939   -19.180792    39.909000
  1940   -47.126892    40.001999
  1941    36.861453    40.095001
  1942    30.354039    40.188999
  1943  -173.200614    40.284000
  1944    50.126201    40.379002
  1945   -40.455804    40.473999
  1946   -56.581476    40.570000
  1947   -53.582561    40.667000
  1948   -99.256026    40.763000
  1949   -11.442697    40.861000
  1950   -18.925875    40.958000
  1951    11.790537    41.056000
  1952   -18.037555    41.154999
  1953    28.321208    41.254002
  1954    13.301320    41.353001
  1955    87.277503    41.452999
  1956    -8.815434    41.553001
  1957   -36.716013    41.653999
  1958     4.135928    41.755001
  1959    27.073842    41.856998
  1960    22.306626    41.959000
  1961   -75.464919    42.061001
  1962     6.317320    42.164001
  1963    18.212441    42.266998
  1964    24.518260    42.370998
  1965     5.900131    42.474998
  1966    37.421613    42.578999
  1967   -32.841501    42.683998
  1968   -36.885556    42.789001
  1969    -7.506017    42.895000
  1970   -26.349078    43.000999
  1971   -10.509756    43.106998
  1972   -25.576279    43.214001
  1973   -22.762758    43.320999
  1974   -67.625503    43.429001
  1975   -13.922997    43.536999
  1976    49.907930    43.645000
  1977    22.527522    43.754002
  1978    53.095188    43.862999
  1979   -62.363941    43.973000
  1980   -10.673713    44.083000
  1981    58.019922    44.193001
  1982   -82.136417    44.303001
  1983     9.101867    44.414001
  1984    38.949154    44.525002
  1985   -61.478050    44.637001
  1986   -39.438738    44.749001
  1987    -6.446515    44.861000
  1988   -67.663752    44.973999
  1989    -4.813252    45.087002
  1990    44.126967    45.201000
  1991   -28.728264    45.313999
  1992    81.971010    45.428001
  1993   -64.971627    45.542999
  1994   -33.358864    45.658001
  1995    40.930264    45.799000
  1996    40.942342    45.915001
