# Ell      ell*(ell+1)C_l/(2\pi)     err
  1022   990.413157    51.547001
  1023  1013.630567    51.553001
  1024   984.110845    51.562000
  1025   923.894329    51.576000
  1026  1034.893159    51.594002
  1027  1057.009326    51.617001
  1028  1107.696856    51.643002
  1029  1051.826543    51.673000
  1030   974.171456    51.707001
  1031   973.647222    51.743999
  1032  1022.989087    51.785000
  1033  1076.847467    51.830002
  1034  1041.007390    51.876999
  1035   987.189288    51.929001
  1036  1011.170299    51.983002
  1037  1051.683101    52.041000
  1038  1013.752230    52.101002
  1039   971.568006    52.164001
  1040   966.124645    52.230999
  1041  1082.480621    52.299000
  1042   988.337273    52.370998
  1043  1048.472717    52.445000
  1044  1095.624914    52.521000
  1045   910.129876    52.598999
  1046   942.479635    52.680000
  1047  1054.020728    52.763000
  1048  1060.438730    52.847000
  1049  1013.923796    52.933998
  1050   999.491362    53.021999
  1051  1058.806028    53.112000
  1052  1065.101975    53.202999
  1053  1052.868394    53.296001
  1054  1000.298437    53.389999
  1055  1063.160652    53.486000
  1056  1044.459366    53.582001
  1057  1078.511367    53.680000
  1058  1056.728955    53.778999
  1059  1041.452741    53.877998
  1060  1043.640502    53.978001
  1061  1080.160930    54.078999
  1062  1041.856197    54.181000
  1063   990.315350    54.282001
  1064  1107.655459    54.384998
  1065  1152.068382    54.487000
  1066  1067.712136    54.590000
  1067  1052.382734    54.692001
  1068   921.749835    54.794998
  1069  1159.305209    54.896999
  1070  1062.754946    54.999001
  1071  1099.276569    55.101002
  1072  1121.881648    55.202999
  1073  1044.150054    55.304001
  1074  1002.633993    55.404999
  1075  1190.374465    55.505001
  1076  1041.203009    55.604000
  1077  1070.515327    55.702000
  1078  1057.920401    55.799999
  1079  1084.063775    55.896999
  1080  1136.678495    55.992001
  1081  1167.518126    56.087002
  1082  1134.870035    56.180000
  1083  1014.698779    56.271999
  1084  1203.770714    56.362999
  1085  1130.933268    56.452000
  1086  1146.933346    56.540001
  1087  1115.266519    56.625999
  1088  1057.142031    56.710999
  1089  1058.664512    56.793999
  1090  1168.175103    56.875000
  1091  1140.350744    56.953999
  1092  1054.608650    57.032001
  1093  1160.737442    57.108002
  1094  1202.227050    57.181000
  1095  1170.759099    57.252998
  1096  1180.267873    57.323002
  1097  1147.435474    57.389999
  1098  1193.654819    57.455002
  1099  1199.303446    57.518002
  1100  1160.000134    57.578999
  1101  1100.963661    57.637001
  1102  1131.531997    57.693001
  1103  1215.621379    57.745998
  1104  1170.868480    57.797001
  1105  1262.690598    57.845001
  1106  1087.198972    57.889999
  1107  1195.533016    57.932999
  1108  1171.865160    57.973999
  1109  1141.430226    58.012001
  1110  1201.333920    58.047001
  1111  1237.102906    58.078999
  1112  1099.774224    58.108002
  1113  1174.912796    58.134998
  1114  1163.457858    58.159000
  1115  1194.609479    58.180000
  1116  1237.956323    58.198002
  1117  1163.390342    58.213001
  1118  1145.656684    58.226002
  1119  1162.187735    58.235001
  1120  1223.477291    58.241001
  1121  1149.793687    58.243999
  1122  1214.931004    58.244999
  1123  1178.897771    58.242001
  1124  1116.954122    58.236000
  1125  1173.057645    58.227001
  1126  1123.808686    58.215000
  1127  1289.445794    58.201000
  1128  1220.383636    58.182999
  1129  1167.005904    58.162998
  1130  1249.673489    58.139999
  1131  1136.716955    58.113998
  1132  1170.128077    58.084999
  1133  1237.042411    58.053001
  1134  1092.433764    58.016998
  1135  1137.279551    57.978001
  1136  1145.192540    57.936001
  1137  1168.452944    57.890999
  1138  1080.969806    57.842999
  1139  1201.503936    57.791000
  1140  1102.436076    57.736000
  1141  1115.893125    57.676998
  1142  1181.759728    57.616001
  1143  1124.201441    57.549999
  1144  1119.799382    57.481998
  1145  1189.934872    57.410999
  1146  1258.677474    57.335999
  1147  1173.349256    57.257999
  1148  1189.480638    57.178001
  1149  1172.632708    57.094002
  1150  1153.035399    57.007000
  1151  1149.769724    56.917000
  1152  1180.078675    56.824001
  1153  1156.027800    56.728001
  1154  1080.837667    56.631001
  1155  1133.334294    56.529999
  1156  1129.231398    56.425999
  1157  1125.817469    56.320000
  1158  1139.549610    56.210999
  1159  1122.235546    56.098999
  1160  1085.156276    55.984001
  1161  1201.862504    55.867001
  1162  1061.147249    55.747002
  1163   968.925073    55.624001
  1164  1114.458966    55.498001
  1165  1103.282988    55.369999
  1166  1070.520838    55.240002
  1167  1194.240071    55.106998
  1168  1171.236160    54.971001
  1169  1151.997225    54.833000
  1170  1101.174214    54.692001
  1171  1260.358207    54.549999
  1172  1171.209769    54.403999
  1173  1023.831207    54.257000
  1174  1193.186835    54.106998
  1175  1129.973717    53.955002
  1176  1122.026786    53.800999
  1177  1056.280241    53.645000
  1178  1150.528713    53.487000
  1179  1098.972686    53.327000
  1180  1066.741862    53.165001
  1181  1081.257480    53.000999
  1182  1096.503798    52.834999
  1183  1058.687942    52.667999
  1184  1031.864100    52.499001
  1185  1049.849279    52.327999
  1186  1093.314161    52.154999
  1187  1075.645854    51.980999
  1188  1019.245119    51.805000
  1189  1039.517635    51.627998
  1190  1026.273992    51.449001
  1191  1105.576432    51.270000
  1192  1007.842731    51.089001
  1193  1064.595520    50.905998
  1194   993.155371    50.723000
  1195  1039.124723    50.537998
  1196  1078.968753    50.382000
  1197   970.219855    50.195000
  1198   971.688890    51.257000
  1199   958.744460    51.055000
  1200   933.526816    50.921001
  1201  1005.845445    50.716999
  1202  1084.429008    50.513000
  1203   957.299892    50.306999
  1204   970.375270    50.102001
  1205   893.947182    49.896000
  1206  1024.185365    49.688999
  1207   960.770298    49.481998
  1208  1053.738389    49.275002
  1209   932.753005    49.067001
  1210  1047.770780    48.859001
  1211   982.344285    48.652000
  1212   935.794666    48.444000
  1213   936.165461    48.236000
  1214   947.466525    48.028000
  1215  1016.891052    47.820999
  1216   996.140514    47.613998
  1217   951.965918    47.407001
  1218   933.196367    47.200001
  1219   913.643938    46.993999
  1220   854.550346    46.787998
  1221   891.884872    46.583000
  1222   921.869467    46.379002
  1223   901.753571    46.174999
  1224   841.693768    45.971001
  1225   953.139935    45.769001
  1226   911.223504    45.567001
  1227   877.908384    45.367001
  1228   954.560170    45.167000
  1229   946.101519    44.967999
  1230   840.695273    44.770000
  1231   848.141308    44.574001
  1232   911.916979    44.377998
  1233   810.498563    44.183998
  1234   893.490832    43.991001
  1235   847.371762    43.799999
  1236   879.057314    43.609001
  1237   850.288714    43.421001
  1238   817.809472    43.234001
  1239   826.746708    43.048000
  1240   825.135562    42.863998
  1241   863.656791    42.681999
  1242   866.983889    42.500999
  1243   787.452022    42.321999
  1244   909.370961    42.145000
  1245   816.991986    41.970001
  1246   759.404865    41.796001
  1247   859.882554    41.625000
  1248   821.313291    41.455002
  1249   784.991566    41.286999
  1250   791.738419    41.122002
  1251   843.758044    40.959000
  1252   802.924888    40.797001
  1253   699.071291    40.638000
  1254   793.120568    40.480999
  1255   799.579051    40.326000
  1256   773.240119    40.174000
  1257   757.804736    40.023998
  1258   673.412984    39.875999
  1259   739.283836    39.730999
  1260   713.800574    39.588001
  1261   791.333161    39.446999
  1262   725.022752    39.308998
  1263   755.036529    39.173000
  1264   828.908734    39.040001
  1265   748.950537    38.909000
  1266   807.478828    38.779999
  1267   763.739940    38.654999
  1268   686.011565    38.530998
  1269   765.706603    38.410999
  1270   714.818982    38.292999
  1271   782.413245    38.176998
  1272   699.701842    38.064999
  1273   757.968802    37.955002
  1274   735.554583    37.847000
  1275   690.756758    37.742001
  1276   704.327466    37.639999
  1277   727.536788    37.541000
  1278   662.366574    37.444000
  1279   684.072231    37.349998
  1280   706.924798    37.258999
  1281   749.349483    37.169998
  1282   732.945785    37.084000
  1283   690.318076    37.000999
  1284   746.931054    36.919998
  1285   770.273735    36.841999
  1286   675.546025    36.766998
  1287   675.572000    36.694000
  1288   746.098269    36.625000
  1289   754.281171    36.557999
  1290   712.301386    36.493000
  1291   741.773379    36.431999
  1292   680.252564    36.372002
  1293   736.572918    36.316002
  1294   681.242107    36.262001
  1295   644.733931    36.210999
  1296   753.381392    36.162998
  1297   648.878449    36.117001
  1298   671.253856    36.073002
  1299   638.225519    36.032001
  1300   707.107828    35.993999
  1301   624.519446    35.958000
  1302   682.875338    35.924999
  1303   730.948018    35.894001
  1304   710.788084    35.866001
  1305   703.193046    35.840000
  1306   644.742896    35.817001
  1307   670.485789    35.796001
  1308   694.715138    35.777000
  1309   734.439869    35.761002
  1310   699.376054    35.747002
  1311   620.292980    35.735001
  1312   653.563200    35.726002
  1313   695.216251    35.719002
  1314   694.206402    35.714001
  1315   590.859844    35.710999
  1316   680.227419    35.709999
  1317   695.051649    35.712002
  1318   710.799833    35.715000
  1319   663.047265    35.721001
  1320   658.742437    35.728001
  1321   641.070327    35.737999
  1322   700.024802    35.749001
  1323   663.575519    35.763000
  1324   669.705489    35.778000
  1325   707.392808    35.794998
  1326   660.997908    35.813999
  1327   687.956806    35.834000
  1328   678.547673    35.856998
  1329   717.524900    35.881001
  1330   694.770354    35.905998
  1331   711.909059    35.933998
  1332   681.235629    35.962002
  1333   700.940308    35.992001
  1334   664.029109    36.023998
  1335   757.255287    36.056999
  1336   688.618911    36.091999
  1337   650.172500    36.127998
  1338   666.895639    36.165001
  1339   718.860437    36.202999
  1340   661.323367    36.243000
  1341   716.864171    36.283001
  1342   693.950743    36.325001
  1343   672.417712    36.368000
  1344   696.387327    36.411999
  1345   629.333722    36.457001
  1346   775.124575    36.502998
  1347   697.939237    36.549999
  1348   781.193600    36.597000
  1349   751.943199    36.646000
  1350   707.284417    36.695000
  1351   732.288007    36.744999
  1352   710.298518    36.794998
  1353   730.259799    36.846001
  1354   714.298411    36.897999
  1355   715.590888    36.950001
  1356   707.717970    37.002998
  1357   756.034991    37.056000
  1358   776.032074    37.110001
  1359   684.382117    37.162998
  1360   696.305071    37.217999
  1361   789.178226    37.271999
  1362   741.153419    37.327000
  1363   793.036041    37.381001
  1364   741.706780    37.436001
  1365   803.177168    37.491001
  1366   754.274245    37.546001
  1367   720.470971    37.601002
  1368   722.728446    37.655998
  1369   738.898333    37.710999
  1370   731.687902    37.764999
  1371   729.464152    37.820000
  1372   756.963082    37.874001
  1373   752.719855    37.928001
  1374   730.220100    37.980999
  1375   739.322543    38.035000
  1376   765.496271    38.088001
  1377   763.101512    38.139999
  1378   823.421012    38.192001
  1379   736.247310    38.243000
  1380   784.602739    38.293999
  1381   721.829886    38.344002
  1382   787.758547    38.394001
  1383   791.371259    38.443001
  1384   724.697944    38.491001
  1385   782.409231    38.537998
  1386   773.335692    38.584999
  1387   804.211911    38.631001
  1388   832.882165    38.675999
  1389   728.467588    38.720001
  1390   724.498337    38.763000
  1391   805.438733    38.805000
  1392   794.713467    38.846001
  1393   806.029458    38.886002
  1394   759.917259    38.925999
  1395   762.486831    38.963001
  1396   790.080654    39.000000
  1397   711.941009    39.035999
  1398   723.005866    39.070999
  1399   745.267711    39.104000
  1400   790.300251    39.136002
  1401   810.726119    39.167000
  1402   796.928004    39.195999
  1403   803.052506    39.224998
  1404   771.114859    39.250999
  1405   694.796954    39.277000
  1406   750.881287    39.300999
  1407   781.057081    39.324001
  1408   766.767490    39.345001
  1409   850.833182    39.365002
  1410   794.819407    39.382999
  1411   814.457262    39.400002
  1412   802.401068    39.415001
  1413   753.243980    39.429001
  1414   799.921503    39.441002
  1415   762.778630    39.451000
  1416   827.379307    39.459999
  1417   795.794117    39.467999
  1418   751.159065    39.473999
  1419   734.315819    39.478001
  1420   800.758632    39.480000
  1421   757.057119    39.480999
  1422   795.948421    39.480999
  1423   740.555643    39.478001
  1424   767.259336    39.473999
  1425   814.219930    39.467999
  1426   773.588668    39.460999
  1427   728.366684    39.452000
  1428   825.772363    39.441002
  1429   744.179676    39.428001
  1430   715.537598    39.414001
  1431   702.049451    39.397999
  1432   767.025581    39.380001
  1433   754.934942    39.360001
  1434   773.138892    39.339001
  1435   787.332264    39.316002
  1436   783.497496    39.291000
  1437   694.183281    39.264999
  1438   803.124023    39.236000
  1439   741.091449    39.206001
  1440   773.031525    39.174000
  1441   715.408980    39.140999
  1442   820.871750    39.105999
  1443   767.032872    39.068001
  1444   744.890340    39.029999
  1445   798.914789    38.988998
  1446   796.546372    38.946999
  1447   734.685833    38.903000
  1448   746.983467    38.856998
  1449   823.309920    38.810001
  1450   741.229987    38.761002
  1451   713.574058    38.709999
  1452   796.509149    38.658001
  1453   765.172555    38.604000
  1454   752.015944    38.548000
  1455   809.330192    38.491001
  1456   683.976196    38.431999
  1457   800.451874    38.370998
  1458   803.745141    38.308998
  1459   749.743511    38.245998
  1460   776.000192    38.180000
  1461   739.973085    38.112999
  1462   714.328933    38.044998
  1463   728.653791    37.974998
  1464   674.990851    37.903999
  1465   852.435137    37.831001
  1466   696.131819    37.757000
  1467   752.306330    37.681000
  1468   771.576247    37.604000
  1469   739.669596    37.525002
  1470   692.124637    37.445000
  1471   724.238692    37.363998
  1472   679.649920    37.282001
  1473   671.009563    37.198002
  1474   678.785299    37.112000
  1475   721.234191    37.026001
  1476   729.615532    36.938000
  1477   742.299657    36.848999
  1478   620.634596    36.758999
  1479   683.568581    36.667999
  1480   754.634038    36.576000
  1481   671.884837    36.481998
  1482   698.833169    36.387001
  1483   666.623779    36.292000
  1484   703.092072    36.195000
  1485   710.669823    36.097000
  1486   675.018325    35.999001
  1487   745.809028    35.898998
  1488   644.769506    35.798000
  1489   730.363823    35.696999
  1490   654.598278    35.595001
  1491   600.471171    35.491001
  1492   730.650802    35.387001
  1493   670.797023    35.283001
  1494   705.289303    35.176998
  1495   681.066572    35.070999
  1496   704.263476    34.964001
  1497   646.216678    34.855999
  1498   614.077931    34.748001
  1499   657.815775    34.639000
  1500   707.101022    34.529999
  1501   641.502603    34.419998
  1502   619.891483    34.308998
  1503   682.112653    34.198002
  1504   622.821933    34.087002
  1505   644.256565    33.974998
  1506   603.870664    33.862999
  1507   742.235346    33.750999
  1508   619.229144    33.638000
  1509   594.592360    33.525002
  1510   667.558963    33.411999
  1511   621.122060    33.298000
  1512   599.909114    33.185001
  1513   633.151183    33.070999
  1514   683.953410    32.957001
  1515   589.981623    32.842999
  1516   567.473858    32.729000
  1517   637.998704    32.613998
  1518   595.905658    32.500000
  1519   610.927263    32.386002
  1520   610.539360    32.271999
  1521   605.576154    32.157001
  1522   564.759127    32.042999
  1523   612.069273    31.929001
  1524   583.959494    31.816000
  1525   540.345953    31.702000
  1526   607.731450    31.587999
  1527   574.507787    31.475000
  1528   525.477512    31.362000
  1529   534.729078    31.250000
  1530   620.815060    31.136999
  1531   573.886685    31.025000
  1532   563.512018    30.914000
  1533   554.567181    30.802000
  1534   511.292795    30.691000
  1535   571.345284    30.580999
  1536   548.852041    30.471001
  1537   621.992916    30.362000
  1538   524.249115    30.253000
  1539   585.374701    30.143999
  1540   537.501896    30.037001
  1541   557.225390    29.930000
  1542   507.003456    29.823000
  1543   495.824721    29.716999
  1544   551.845910    29.612000
  1545   554.227868    29.507999
  1546   497.396358    29.403999
  1547   485.272709    29.301001
  1548   503.440931    29.198999
  1549   524.585318    29.097000
  1550   467.737841    28.997000
  1551   549.554057    28.896999
  1552   494.779685    28.798000
  1553   465.373046    28.700001
  1554   507.146557    28.601999
  1555   480.659856    28.506001
  1556   471.671132    28.410999
  1557   505.329402    28.316999
  1558   490.540731    28.223000
  1559   450.233840    28.131001
  1560   494.580858    28.039000
  1561   485.270490    27.948999
  1562   487.589861    27.860001
  1563   499.721573    27.771999
  1564   474.679876    27.684000
  1565   510.930198    27.598000
  1566   519.549573    27.513000
  1567   467.241249    27.430000
  1568   473.202578    27.347000
  1569   471.596456    27.264999
  1570   439.495484    27.184999
  1571   423.560581    27.106001
  1572   472.511931    27.028000
  1573   456.372483    26.951000
  1574   417.887662    26.875000
  1575   404.117037    26.801001
  1576   437.161167    26.728001
  1577   451.610870    26.656000
  1578   423.420872    26.584999
  1579   431.430126    26.516001
  1580   372.421376    26.447001
  1581   401.322892    26.379999
  1582   409.576423    26.315001
  1583   433.964944    26.250999
  1584   430.177984    26.188000
  1585   433.002312    26.125999
  1586   456.713779    26.065001
  1587   422.739483    26.006001
  1588   450.955747    25.948000
  1589   406.715312    25.892000
  1590   479.756818    25.837000
  1591   399.683000    25.783001
  1592   384.176413    25.730000
  1593   419.003796    25.679001
  1594   424.388164    25.629000
  1595   421.394524    25.580999
  1596   414.560038    25.533001
  1597   395.994710    25.488001
  1598   402.523776    25.443001
  1599   382.441582    25.400000
  1600   412.892344    25.358000
  1601   400.096110    25.316999
  1602   388.109090    25.278000
  1603   410.566234    25.240000
  1604   372.615333    25.202999
  1605   408.247360    25.167999
  1606   385.905322    25.134001
  1607   401.046931    25.101000
  1608   348.871265    25.070000
  1609   397.555842    25.040001
  1610   396.113131    25.011000
  1611   377.733766    24.983000
  1612   386.351116    24.957001
  1613   373.310035    24.931999
  1614   397.021976    24.908001
  1615   377.849817    24.886000
  1616   407.852929    24.865000
  1617   339.514209    24.844999
  1618   361.753640    24.826000
  1619   388.152070    24.809000
  1620   346.824993    24.792000
  1621   366.185771    24.777000
  1622   370.683375    24.763000
  1623   366.107556    24.750999
  1624   399.703642    24.739000
  1625   347.508697    24.729000
  1626   384.913773    24.719999
  1627   403.357872    24.712000
  1628   380.357130    24.705000
  1629   357.251453    24.698999
  1630   307.522476    24.694000
  1631   395.924110    24.690001
  1632   362.446795    24.688000
  1633   321.983139    24.686001
  1634   396.483501    24.686001
  1635   370.488634    24.687000
  1636   321.816799    24.688000
  1637   349.930808    24.691000
  1638   336.098830    24.694000
  1639   388.736796    24.698999
  1640   350.982936    24.705000
  1641   317.507630    24.711000
  1642   354.987687    24.718000
  1643   353.784406    24.726999
  1644   400.934143    24.736000
  1645   341.456342    24.746000
  1646   359.761940    24.757000
  1647   417.734012    24.768999
  1648   391.543100    24.782000
  1649   384.531245    24.795000
  1650   370.077286    24.809999
  1651   392.495854    24.825001
  1652   333.443694    24.841000
  1653   354.068689    24.857000
  1654   392.138509    24.874001
  1655   378.025830    24.892000
  1656   383.992487    24.910999
  1657   362.328148    24.931000
  1658   352.107664    24.951000
  1659   344.833481    24.971001
  1660   404.127908    24.993000
  1661   448.628641    25.014000
  1662   374.281776    25.037001
  1663   383.043565    25.059999
  1664   360.622656    25.084000
  1665   401.575884    25.108000
  1666   363.770151    25.132000
  1667   368.849799    25.158001
  1668   368.731498    25.183001
  1669   381.933355    25.209000
  1670   379.444010    25.236000
  1671   367.216578    25.263000
  1672   345.325459    25.290001
  1673   334.839643    25.318001
  1674   331.076391    25.346001
  1675   405.941439    25.374001
  1676   369.686840    25.403000
  1677   359.421875    25.431999
  1678   398.610513    25.462000
  1679   361.556978    25.490999
  1680   362.120693    25.521000
  1681   367.348014    25.551001
  1682   387.627931    25.582001
  1683   359.844891    25.613001
  1684   376.193763    25.643000
  1685   339.416590    25.674000
  1686   349.445315    25.705999
  1687   412.135962    25.737000
  1688   364.949629    25.768000
  1689   386.782213    25.799999
  1690   390.934026    25.832001
  1691   364.672573    25.863001
  1692   401.124225    25.895000
  1693   367.416499    25.927000
  1694   327.153719    25.959000
  1695   361.521935    25.990999
  1696   404.363602    26.023001
  1697   333.007273    26.055000
  1698   414.428735    26.087000
  1699   368.395217    26.118999
  1700   346.666210    26.150000
  1701   400.816304    26.181999
  1702   398.844038    26.214001
  1703   410.374617    26.245001
  1704   426.442495    26.277000
  1705   404.473583    26.308001
  1706   369.855998    26.339001
  1707   376.003928    26.370001
  1708   416.721622    26.400999
  1709   417.181844    26.431999
  1710   362.446955    26.462000
  1711   371.364163    26.493000
  1712   359.443882    26.523001
  1713   393.030101    26.552999
  1714   312.702754    26.582001
  1715   329.602895    26.612000
  1716   365.250980    26.641001
  1717   331.168375    26.670000
  1718   366.724913    26.698000
  1719   314.302441    26.726999
  1720   344.477827    26.754999
  1721   368.751219    26.783001
  1722   327.823050    26.809999
  1723   400.886637    26.837000
  1724   393.379057    26.864000
  1725   394.374408    26.889999
  1726   390.490002    26.917000
  1727   385.692583    26.941999
  1728   387.769405    26.968000
  1729   394.670745    26.993000
  1730   356.799646    27.018000
  1731   419.054249    27.042000
  1732   366.820220    27.066000
  1733   321.103487    27.090000
  1734   353.405781    27.113001
  1735   381.589984    27.136000
  1736   427.825418    27.158001
  1737   379.139327    27.180000
  1738   374.592904    27.202000
  1739   363.943592    27.223000
  1740   366.186855    27.243999
  1741   388.760168    27.264000
  1742   340.649551    27.284000
  1743   391.148343    27.302999
  1744   377.078357    27.322001
  1745   368.308569    27.341000
  1746   332.535037    27.358999
  1747   342.104404    27.377001
  1748   370.866719    27.393999
  1749   334.988668    27.410999
  1750   384.678123    27.427999
  1751   416.730619    27.444000
  1752   402.313871    27.459999
  1753   361.733290    27.475000
  1754   379.046738    27.489000
  1755   376.083736    27.504000
  1756   388.336838    27.518000
  1757   339.630586    27.531000
  1758   356.615176    27.544001
  1759   375.016115    27.556999
  1760   364.503692    27.569000
  1761   394.397311    27.580999
  1762   363.437961    27.591999
  1763   344.375965    27.603001
  1764   355.541501    27.613001
  1765   376.033872    27.624001
  1766   357.709854    27.632999
  1767   377.555844    27.642000
  1768   358.954709    27.650999
  1769   401.786418    27.660000
  1770   347.116838    27.667999
  1771   355.672907    27.676001
  1772   411.158849    27.683001
  1773   334.395177    27.690001
  1774   336.269453    27.695999
  1775   346.288294    27.702999
  1776   329.411641    27.709000
  1777   344.975030    27.714001
  1778   377.959035    27.719000
  1779   363.128467    27.724001
  1780   389.334444    27.729000
  1781   350.689088    27.733000
  1782   386.638080    27.737000
  1783   361.435635    27.740000
  1784   332.183558    27.743000
  1785   314.969368    27.746000
  1786   348.023766    27.749001
  1787   371.509173    27.750999
  1788   308.615159    27.753000
  1789   392.804249    27.754999
  1790   320.505593    27.757000
  1791   357.623697    27.757999
  1792   344.797021    27.759001
  1793   307.647878    27.760000
  1794   365.131784    27.760000
  1795   296.489556    27.761000
  1796   358.157703    27.761000
  1797   342.849346    27.761000
  1798   341.237218    27.761000
  1799   329.627067    27.760000
  1800   395.438625    27.760000
  1801   339.480508    27.759001
  1802   370.357206    27.757999
  1803   341.630738    27.757000
  1804   294.820337    27.756001
  1805   339.290596    27.754000
  1806   309.656584    27.753000
  1807   364.478698    27.750999
  1808   326.531530    27.749001
  1809   361.081823    27.747999
  1810   338.551900    27.746000
  1811   347.190283    27.743999
  1812   336.466311    27.742001
  1813   365.750971    27.740000
  1814   324.942762    27.738001
  1815   317.996838    27.736000
  1816   351.373414    27.733999
  1817   293.641260    27.731001
  1818   308.409918    27.729000
  1819   337.451329    27.726999
  1820   325.277217    27.725000
  1821   343.745588    27.723000
  1822   349.660892    27.721001
  1823   353.050075    27.719000
  1824   290.487933    27.716999
  1825   308.846020    27.715000
  1826   301.066315    27.714001
  1827   318.257885    27.712000
  1828   332.979221    27.709999
  1829   280.693514    27.709000
  1830   329.315417    27.707001
  1831   267.100896    27.705999
  1832   292.998454    27.705000
  1833   303.022235    27.704000
  1834   313.370842    27.704000
  1835   298.264928    27.702999
  1836   279.817161    27.702999
  1837   285.144000    27.702000
  1838   275.803977    27.702000
  1839   313.053536    27.702999
  1840   280.503039    27.702999
  1841   317.308605    27.704000
  1842   316.504102    27.705000
  1843   278.770850    27.705999
  1844   334.757669    27.707001
  1845   264.462467    27.709000
  1846   288.577121    27.711000
  1847   234.865718    27.712999
  1848   295.346802    27.716000
  1849   289.638362    27.719000
  1850   285.896650    27.722000
  1851   269.237539    27.725000
  1852   262.926900    27.729000
  1853   286.369400    27.733000
  1854   281.624515    27.738001
  1855   288.737576    27.743000
  1856   268.517165    27.747999
  1857   275.688257    27.754000
  1858   283.219214    27.760000
  1859   282.259964    27.766001
  1860   297.354323    27.773001
  1861   300.508132    27.780001
  1862   275.528710    27.787001
  1863   287.401739    27.795000
  1864   301.206158    27.804001
  1865   251.434036    27.813000
  1866   244.980616    27.822001
  1867   260.999149    27.832001
  1868   254.588897    27.841999
  1869   308.669300    27.853001
  1870   259.702578    27.864000
  1871   238.174338    27.875000
  1872   254.172962    27.886999
  1873   234.699927    27.900000
  1874   277.570936    27.913000
  1875   274.776484    27.926001
  1876   290.455742    27.940001
  1877   219.439813    27.955000
  1878   241.550058    27.969999
  1879   251.622436    27.985001
  1880   268.329858    28.000999
  1881   261.725447    28.018000
  1882   223.711347    28.035000
  1883   270.227549    28.052000
  1884   285.840328    28.070999
  1885   240.137082    28.089001
  1886   191.476308    28.108000
  1887   260.000340    28.128000
  1888   246.381293    28.148001
  1889   250.987425    28.169001
  1890   229.296172    28.191000
  1891   238.505035    28.212000
  1892   254.014517    28.235001
  1893   271.907307    28.257999
  1894   253.834375    28.282000
  1895   244.180231    28.306000
  1896   219.242542    28.330999
  1897   249.111905    28.356001
  1898   277.052343    28.382000
  1899   232.062705    28.408001
  1900   250.961523    28.434999
  1901   204.679458    28.462999
  1902   251.706321    28.490999
  1903   223.967006    28.520000
  1904   279.132992    28.549000
  1905   256.082032    28.579000
  1906   228.238467    28.608999
  1907   209.046807    28.641001
  1908   234.936102    28.672001
  1909   194.522633    28.704000
  1910   314.157278    28.737000
  1911   254.825429    28.770000
  1912   216.661276    28.804001
  1913   241.876132    28.839001
  1914   236.751855    28.874001
  1915   159.377133    28.910000
  1916   219.999480    28.945999
  1917   213.073548    28.983000
  1918   223.988797    29.020000
  1919   249.217834    29.058001
  1920   225.504072    29.096001
  1921   209.155357    29.135000
  1922   194.469706    29.174999
  1923   239.104835    29.215000
  1924   221.441310    29.256001
  1925   155.907819    29.297001
  1926   221.667596    29.339001
  1927   174.922087    29.381001
  1928   178.362441    29.424000
  1929   227.949483    29.468000
  1930   220.363324    29.511999
  1931   234.915620    29.556000
  1932   185.429116    29.601000
  1933   208.707163    29.646999
  1934   264.379814    29.693001
  1935   223.577414    29.740000
  1936   238.040936    29.787001
  1937   166.883991    29.834999
  1938   204.492569    29.882999
  1939   199.465124    29.931000
  1940   251.335476    29.981001
  1941   222.571767    30.030001
  1942   238.508185    30.080000
  1943   206.099642    30.131001
  1944   202.822739    30.181999
  1945   212.597737    30.233999
  1946   211.456946    30.285999
  1947   203.607367    30.337999
  1948   242.854198    30.391001
  1949   233.304924    30.445000
  1950   242.494332    30.499001
  1951   208.831131    30.552999
  1952   168.056742    30.608000
  1953   155.857782    30.663000
  1954   204.622062    30.719000
  1955   276.196745    30.775000
  1956   254.215441    30.832001
  1957   239.537215    30.889000
  1958   188.736537    30.945999
  1959   176.244629    31.004000
  1960   213.728564    31.062000
  1961   230.416314    31.120001
  1962   286.090911    31.179001
  1963   199.245358    31.239000
  1964   258.678769    31.298000
  1965   197.015635    31.358000
  1966   233.638026    31.419001
  1967   177.405716    31.480000
  1968   238.334605    31.541000
  1969   208.300124    31.601999
  1970   198.342257    31.664000
  1971   151.783314    31.726000
  1972   153.431631    31.789000
  1973   271.138371    31.851999
  1974   220.415258    31.915001
  1975   185.428993    31.978001
  1976   232.786319    32.042000
  1977   222.101417    32.105999
  1978   235.292163    32.169998
  1979   139.194659    32.235001
  1980   283.760512    32.299999
  1981   262.777819    32.365002
  1982   206.637726    32.431000
  1983   218.572412    32.495998
  1984   228.580882    32.562000
  1985   188.854792    32.629002
  1986   213.437807    32.695000
  1987   149.038164    32.762001
  1988   264.851884    32.828999
  1989   200.241045    32.896000
  1990   177.756359    32.963001
  1991   178.489578    33.030998
  1992   140.577564    33.098999
  1993   189.944506    33.167000
  1994   193.284564    33.235001
  1995   153.863754    33.310001
  1996   230.231788    33.377998
  1997   184.211943    35.195999
  1998   240.623698    35.264999
  1999   252.242542    35.384998
  2000   168.590690    35.453999
  2001   200.678074    35.522999
  2002   267.310658    35.592999
  2003   174.358245    35.661999
  2004   255.459451    35.731998
  2005   178.216098    35.801998
  2006   185.975338    35.872002
  2007   250.616980    35.942001
